,22:59:31,34.1,,,,,,,,,,,,,0.084,0.979,0.984,1.004,1.02,1.017,0.982,1.077,1.096,1.097,0.084,0.089,,,,,,,,,,,,
,23:09:31,34,,,,,,,,,,,,,0.084,0.981,0.988,1.009,1.041,1.013,0.998,1.091,1.069,1.097,0.084,0.089,,,,,,,,,,,,
,23:19:31,34,,,,,,,,,,,,,0.084,0.985,0.99,1.01,1.035,1.007,0.975,1.12,1.068,1.102,0.084,0.089,,,,,,,,,,,,
,23:29:31,34,,,,,,,,,,,,,0.084,0.989,0.994,1.01,1.04,1.023,1.019,1.079,1.067,1.111,0.084,0.089,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Read 2:510,540",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Time,"T° Read 2:510,540",A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
,0:09:39,34,,,,,,,,,,,,,76,352,385,374,257,197,220,87,76,67,70,78,,,,,,,,,,,,
,0:19:39,34,,,,,,,,,,,,,71,355,365,383,246,192,219,78,74,71,81,71,,,,,,,,,,,,
,0:29:39,34,,,,,,,,,,,,,79,366,379,346,281,196,214,74,76,70,79,68,,,,,,,,,,,,
,0:39:39,34,,,,,,,,,,,,,76,391,410,407,293,223,220,78,70,68,71,75,,,,,,,,,,,,
,0:49:39,34,,,,,,,,,,,,,79,423,425,419,306,237,254,65,74,70,77,74,,,,,,,,,,,,
,0:59:39,34,,,,,,,,,,,,,77,460,476,495,332,243,290,72,77,75,86,66,,,,,,,,,,,,
,1:09:39,34,,,,,,,,,,,,,72,512,525,542,378,296,322,72,86,82,83,81,,,,,,,,,,,,
,1:19:39,34,,,,,,,,,,,,,76,560,590,614,376,319,327,76,85,69,81,77,,,,,,,,,,,,
,1:29:39,34,,,,,,,,,,,,,76,628,640,633,396,345,354,71,79,63,80,76,,,,,,,,,,,,
,1:39:39,34,,,,,,,,,,,,,79,618,691,708,416,382,406,80,84,75,73,82,,,,,,,,,,,,
,1:49:39,34,,,,,,,,,,,,,73,683,731,729,449,403,414,71,71,76,71,70,,,,,,,,,,,,
,1:59:39,34,,,,,,,,,,,,,71,779,747,766,477,441,450,74,69,69,79,71,,,,,,,,,,,,
,2:09:39,34.1,,,,,,,,,,,,,65,804,813,857,515,497,474,76,74,70,71,84,,,,,,,,,,,,
,2:19:39,34.1,,,,,,,,,,,,,72,903,864,966,540,494,502,80,70,79,72,70,,,,,,,,,,,,
,2:29:39,34.1,,,,,,,,,,,,,76,932,923,970,577,515,544,76,78,66,81,69,,,,,,,,,,,,
,2:39:39,34,,,,,,,,,,,,,74,1086,1016,1021,626,567,565,67,79,69,76,72,,,,,,,,,,,,
,2:49:39,34,,,,,,,,,,,,,73,1148,1196,1125,656,617,630,82,75,73,74,72,,,,,,,,,,,,
,2:59:39,34,,,,,,,,,,,,,82,1219,1277,1279,740,647,674,70,73,73,79,79,,,,,,,,,,,,
,3:09:39,34,,,,,,,,,,,,,81,1343,1352,1375,835,710,730,75,69,80,81,77,,,,,,,,,,,,
,3:19:39,34.1,,,,,,,,,,,,,84,1444,1474,1324,877,807,816,75,65,76,77,76,,,,,,,,,,,,
,3:29:39,34.1,,,,,,,,,,,,,80,1570,1613,1502,991,925,939,78,79,77,70,71,,,,,,,,,,,,
,3:39:39,34.1,,,,,,,,,,,,,71,1657,1729,1659,1117,1027,1009,75,78,75,75,72,,,,,,,,,,,,
,3:49:39,34,,,,,,,,,,,,,81,1829,1922,1844,1271,1150,1138,82,80,74,73,80,,,,,,,,,,,,
,3:59:39,34,,,,,,,,,,,,,68,2006,2126,2120,1349,1224,1200,85,76,83,84,73,,,,,,,,,,,,
,4:09:39,34,,,,,,,,,,,,,77,2164,2414,2372,1454,1324,1345,72,80,72,76,73,,,,,,,,,,,,
,4:19:39,34.1,,,,,,,,,,,,,77,2370,2632,2582,1523,1456,1399,75,83,81,80,79,,,,,,,,,,,,
,4:29:39,34.1,,,,,,,,,,,,,71,2590,2943,2877,1589,1541,1489,81,76,84,81,74,,,,,,,,,,,,
,4:39:39,34.1,,,,,,,,,,,,,68,2862,3234,3122,1681,1506,1556,90,71,87,81,78,,,,,,,,,,,,
,4:49:39,34,,,,,,,,,,,,,66,3122,3615,3495,1770,1554,1567,81,83,81,70,70,,,,,,,,,,,,
,4:59:39,34,,,,,,,,,,,,,74,3426,3870,3855,1860,1544,1543,90,87,88,78,80,,,,,,,,,,,,
,5:09:39,34.1,,,,,,,,,,,,,73,3827,4279,4137,1938,1571,1624,89,86,79,67,63,,,,,,,,,,,,
,5:19:39,34.1,,,,,,,,,,,,,82,4179,4698,4664,2023,1627,1646,97,92,85,79,80,,,,,,,,,,,,
,5:29:39,34.1,,,,,,,,,,,,,82,4533,5130,5082,1941,1584,1612,85,93,98,75,74,,,,,,,,,,,,
,5:39:39,34.1,,,,,,,,,,,,,69,5127,5659,5538,1915,1610,1632,94,93,103,86,71,,,,,,,,,,,,
,5:49:39,34,,,,,,,,,,,,,85,5462,6141,6074,1914,1678,1604,101,103,102,66,78,,,,,,,,,,,,
,5:59:39,34,,,,,,,,,,,,,77,6079,6800,6669,1925,1687,1592,98,101,101,70,84,,,,,,,,,,,,
,6:09:39,34,,,,,,,,,,,,,80,6587,7347,7128,2003,1782,1671,117,100,115,75,72,,,,,,,,,,,,
,6:19:39,34.1,,,,,,,,,,,,,80,7266,7934,7801,2070,1871,1693,101,103,99,77,80,,,,,,,,,,,,
,6:29:39,34.1,,,,,,,,,,,,,81,8109,8608,8281,2035,1812,1745,108,109,109,82,72,,,,,,,,,,,,
,6:39:39,34,,,,,,,,,,,,,75,9190,9057,8856,2093,1823,1778,109,114,116,71,68,,,,,,,,,,,,
,6:49:39,34,,,,,,,,,,,,,74,9642,9653,10077,2150,1856,1793,110,108,111,83,67,,,,,,,,,,,,
,6:59:39,34,,,,,,,,,,,,,75,10187,11068,10827,2157,1944,1885,119,121,117,71,77,,,,,,,,,,,,
,7:09:39,34,,,,,,,,,,,,,80,10857,11903,11325,2243,1904,1937,116,124,127,71,71,,,,,,,,,,,,
,7:19:39,34,,,,,,,,,,,,,77,11384,12771,12208,2300,1910,1908,130,126,130,68,80,,,,,,,,,,,,
,7:29:39,34.1,,,,,,,,,,,,,82,11676,13513,12828,2403,2048,1978,124,117,142,74,79,,,,,,,,,,,,
,7:39:39,34.1,,,,,,,,,,,,,63,12023,13721,13105,2498,2016,2055,137,124,126,86,81,,,,,,,,,,,,
,7:49:39,34,,,,,,,,,,,,,77,12542,14246,13377,2559,2042,2142,139,135,135,77,75,,,,,,,,,,,,
,7:59:39,34.1,,,,,,,,,,,,,74,12756,14435,12988,2606,2087,2162,141,129,139,71,65,,,,,,,,,,,,
,8:09:39,34,,,,,,,,,,,,,70,13715,15155,13969,2628,2190,2233,133,145,137,89,81,,,,,,,,,,,,
,8:19:39,34,,,,,,,,,,,,,75,14162,15428,14388,2770,2241,2306,154,146,135,77,69,,,,,,,,,,,,
,8:29:39,34,,,,,,,,,,,,,67,14993,16324,14907,2805,2250,2322,150,143,158,76,75,,,,,,,,,,,,
,8:39:39,34.1,,,,,,,,,,,,,71,15781,16802,15652,2924,2328,2384,151,143,155,83,78,,,,,,,,,,,,
,8:49:39,34.1,,,,,,,,,,,,,81,16684,17535,16235,3040,2380,2409,156,154,151,76,72,,,,,,,,,,,,
,8:59:39,34.1,,,,,,,,,,,,,77,17327,18042,16929,3110,2422,2452,159,164,146,80,75,,,,,,,,,,,,
,9:09:39,34,,,,,,,,,,,,,70,18801,18941,18127,3134,2425,2493,155,138,165,75,77,,,,,,,,,,,,
,9:19:39,34,,,,,,,,,,,,,75,19494,19981,19406,3246,2554,2580,165,177,178,80,68,,,,,,,,,,,,
,9:29:39,34,,,,,,,,,,,,,66,20915,21568,21310,3364,2547,2534,168,182,179,66,83,,,,,,,,,,,,
,9:39:39,34,,,,,,,,,,,,,63,21773,22634,22634,3293,2641,2585,193,180,180,81,81,,,,,,,,,,,,
,9:49:39,34.1,,,,,,,,,,,,,80,24358,24338,23400,3304,2726,2593,193,201,192,73,76,,,,,,,,,,,,
,9:59:39,34.1,,,,,,,,,,,,,80,25116,25197,24363,3611,2811,2643,218,186,187,66,75,,,,,,,,,,,,
,10:09:39,34.1,,,,,,,,,,,,,74,25957,26688,26477,3654,2970,2656,201,197,195,79,75,,,,,,,,,,,,
,10:19:39,34,,,,,,,,,,,,,78,27333,27378,27436,3638,2948,2733,219,194,187,74,62,,,,,,,,,,,,
,10:29:39,34,,,,,,,,,,,,,69,27495,27982,27381,4010,2978,2770,206,217,204,81,77,,,,,,,,,,,,
,10:39:39,34.1,,,,,,,,,,,,,72,28084,29389,28328,4217,3110,2913,217,218,202,73,75,,,,,,,,,,,,
,10:49:39,34,,,,,,,,,,,,,74,28579,29703,29532,4351,3169,3008,200,212,228,86,76,,,,,,,,,,,,
,10:59:39,34.1,,,,,,,,,,,,,76,29380,30180,29670,4511,3207,3175,236,225,220,67,72,,,,,,,,,,,,
,11:09:39,34.1,,,,,,,,,,,,,77,30812,31105,30460,4656,3201,3224,215,214,229,85,66,,,,,,,,,,,,
,11:19:39,34,,,,,,,,,,,,,73,30504,31177,30801,5026,3231,3222,232,224,209,77,72,,,,,,,,,,,,
,11:29:39,34,,,,,,,,,,,,,74,30264,31571,31205,5247,3182,3226,228,213,216,71,68,,,,,,,,,,,,
,11:39:39,34,,,,,,,,,,,,,76,31250,32312,32119,5340,3171,3187,249,226,223,73,76,,,,,,,,,,,,
,11:49:39,34,,,,,,,,,,,,,75,31376,32727,32285,4702,3158,3203,226,225,214,74,72,,,,,,,,,,,,
,11:59:39,34.1,,,,,,,,,,,,,72,31850,33438,32478,4566,3076,3227,228,228,238,81,84,,,,,,,,,,,,
,12:09:39,34.1,,,,,,,,,,,,,74,31933,33646,32455,4473,3149,3370,243,229,231,85,73,,,,,,,,,,,,
,12:19:39,34.1,,,,,,,,,,,,,75,32545,33999,33021,4370,3130,3486,225,223,225,75,80,,,,,,,,,,,,
,12:29:39,34.1,,,,,,,,,,,,,75,32717,34152,33230,4455,3211,3507,233,247,225,72,73,,,,,,,,,,,,
,12:39:39,34,,,,,,,,,,,,,85,33160,34600,33513,4483,3260,3538,238,222,236,75,76,,,,,,,,,,,,
,12:49:39,34,,,,,,,,,,,,,76,32759,34838,33938,4555,3369,3612,240,227,248,70,78,,,,,,,,,,,,
,12:59:39,34,,,,,,,,,,,,,74,33251,35328,34344,4556,3521,3586,258,262,246,69,82,,,,,,,,,,,,
,13:09:39,34,,,,,,,,,,,,,69,33070,35287,34440,4670,3577,3420,245,250,234,79,83,,,,,,,,,,,,
,13:19:39,34.1,,,,,,,,,,,,,80,33735,35781,34553,4701,3651,3535,246,247,241,85,81,,,,,,,,,,,,
,13:29:39,34.1,,,,,,,,,,,,,80,33422,36075,34494,4793,3677,3535,263,258,252,79,74,,,,,,,,,,,,
,13:39:39,34.1,,,,,,,,,,,,,69,33613,36390,34483,4760,3742,3670,261,252,252,78,77,,,,,,,,,,,,
,13:49:39,34,,,,,,,,,,,,,75,33499,36224,34868,4839,3705,3501,249,262,259,77,73,,,,,,,,,,,,
,13:59:39,34,,,,,,,,,,,,,83,34149,36684,34795,4851,3797,3580,260,246,252,75,61,,,,,,,,,,,,
,14:09:39,34,,,,,,,,,,,,,75,33886,37336,35445,4914,3834,3664,251,247,242,79,71,,,,,,,,,,,,
,14:19:39,34,,,,,,,,,,,,,68,33850,36994,35383,4912,3880,3675,253,248,254,81,69,,,,,,,,,,,,
,14:29:39,34.1,,,,,,,,,,,,,76,34043,37421,35579,5071,3849,3674,267,280,278,76,78,,,,,,,,,,,,
,14:39:39,34,,,,,,,,,,,,,65,34129,38114,36371,5029,3947,3726,267,257,254,71,72,,,,,,,,,,,,
,14:49:39,34.1,,,,,,,,,,,,,76,34165,38162,36170,5148,3951,3779,269,254,277,76,74,,,,,,,,,,,,
,14:59:39,34,,,,,,,,,,,,,75,34461,38636,36519,5262,3978,3894,264,267,278,77,65,,,,,,,,,,,,
,15:09:39,34,,,,,,,,,,,,,91,34474,38776,36791,5255,4017,3860,276,254,276,74,69,,,,,,,,,,,,
,15:19:39,34,,,,,,,,,,,,,77,35154,38969,37411,5322,4052,3839,289,289,266,75,68,,,,,,,,,,,,
,15:29:39,34,,,,,,,,,,,,,73,35513,39824,37516,5491,4097,4001,290,266,265,71,64,,,,,,,,,,,,
,15:39:39,34,,,,,,,,,,,,,74,35837,39868,38102,5402,4156,4065,302,283,265,73,60,,,,,,,,,,,,
,15:49:39,34.1,,,,,,,,,,,,,75,35790,40071,38470,5431,4138,4074,289,294,274,69,85,,,,,,,,,,,,
,15:59:39,34.1,,,,,,,,,,,,,69,36460,40086,38769,5490,4215,4140,278,280,289,81,78,,,,,,,,,,,,
,16:09:39,34.1,,,,,,,,,,,,,71,37180,41239,39186,5484,4281,4162,271,290,297,85,80,,,,,,,,,,,,
,16:19:39,34,,,,,,,,,,,,,79,37074,41103,38894,5462,4286,4279,278,299,283,71,70,,,,,,,,,,,,
,16:29:39,34,,,,,,,,,,,,,74,37940,41789,39728,5596,4306,4311,296,298,283,75,66,,,,,,,,,,,,
,16:39:39,34,,,,,,,,,,,,,71,38241,41739,39839,5633,4443,4399,283,296,289,79,62,,,,,,,,,,,,
,16:49:39,34,,,,,,,,,,,,,79,38721,41814,40255,5797,4542,4422,304,290,306,70,68,,,,,,,,,,,,
,16:59:39,34,,,,,,,,,,,,,73,39086,42929,40911,5736,4541,4455,313,289,287,62,83,,,,,,,,,,,,
,17:09:39,34.1,,,,,,,,,,,,,77,39282,42912,40650,5863,4554,4597,305,284,306,69,79,,,,,,,,,,,,
,17:19:39,34.1,,,,,,,,,,,,,75,39617,43356,41020,5838,4476,4633,314,292,293,64,72,,,,,,,,,,,,
,17:29:39,34.1,,,,,,,,,,,,,75,39897,43351,41073,5894,4605,4508,325,296,283,77,74,,,,,,,,,,,,
,17:39:39,34.1,,,,,,,,,,,,,81,40439,43722,41247,5950,4737,4637,298,308,285,68,77,,,,,,,,,,,,
,17:49:39,34,,,,,,,,,,,,,74,40718,43948,41509,5812,4689,4618,317,290,298,77,81,,,,,,,,,,,,
,17:59:39,34,,,,,,,,,,,,,80,40959,44538,41771,6031,4764,4580,293,299,282,69,68,,,,,,,,,,,,
,18:09:39,34,,,,,,,,,,,,,74,41382,44838,42072,5960,4739,4662,315,322,304,76,80,,,,,,,,,,,,
,18:19:39,34,,,,,,,,,,,,,78,41816,45385,42457,6053,4877,4731,324,291,299,83,76,,,,,,,,,,,,
,18:29:39,34.1,,,,,,,,,,,,,76,41856,45514,42912,6042,4835,4812,325,304,305,80,65,,,,,,,,,,,,
,18:39:39,34,,,,,,,,,,,,,70,42498,45948,43243,6094,4917,4701,306,311,299,69,75,,,,,,,,,,,,
,18:49:39,34.1,,,,,,,,,,,,,72,42530,45779,43320,6154,4888,4711,314,319,318,77,87,,,,,,,,,,,,
,18:59:39,34.1,,,,,,,,,,,,,79,42981,46174,43234,6177,4973,4786,324,319,322,73,71,,,,,,,,,,,,
,19:09:39,34,,,,,,,,,,,,,75,43179,46439,43348,6273,5023,4771,338,318,304,72,79,,,,,,,,,,,,
,19:19:39,34,,,,,,,,,,,,,78,43596,46817,43977,6349,5085,4742,317,314,309,74,72,,,,,,,,,,,,
,19:29:39,34,,,,,,,,,,,,,77,43475,46851,44383,6420,5104,4863,317,315,306,58,86,,,,,,,,,,,,
,19:39:39,34,,,,,,,,,,,,,70,44154,47194,44218,6245,5025,4806,328,313,319,74,69,,,,,,,,,,,,
,19:49:39,34.1,,,,,,,,,,,,,72,43998,47364,44404,6392,5124,4908,324,309,341,78,67,,,,,,,,,,,,
,19:59:39,34.1,,,,,,,,,,,,,75,44080,47219,44948,6447,5118,5002,349,333,316,75,70,,,,,,,,,,,,
,20:09:39,34.1,,,,,,,,,,,,,82,44458,47292,44950,6541,5117,4943,346,348,317,74,77,,,,,,,,,,,,
,20:19:39,34.1,,,,,,,,,,,,,75,44343,47745,45308,6406,5264,4965,343,315,327,69,81,,,,,,,,,,,,
,20:29:39,34,,,,,,,,,,,,,73,44719,47711,45195,6471,5168,4808,341,335,336,79,78,,,,,,,,,,,,
,20:39:39,34,,,,,,,,,,,,,71,45017,47905,46043,6468,5236,4686,319,324,329,68,78,,,,,,,,,,,,
,20:49:39,34,,,,,,,,,,,,,80,44809,47740,45765,6508,4913,4602,335,347,340,74,74,,,,,,,,,,,,
,20:59:39,34,,,,,,,,,,,,,78,45388,47854,46230,6463,4890,4607,347,353,323,82,78,,,,,,,,,,,,
,21:09:39,34.1,,,,,,,,,,,,,82,45357,48084,46173,6106,4770,4611,363,321,321,80,72,,,,,,,,,,,,
,21:19:39,34.1,,,,,,,,,,,,,76,45593,48297,46424,5957,4700,4653,336,325,339,73,82,,,,,,,,,,,,
,21:29:39,34.1,,,,,,,,,,,,,78,45699,48253,46561,5844,4721,4597,324,332,327,81,77,,,,,,,,,,,,
,21:39:39,34.1,,,,,,,,,,,,,72,45934,48246,46398,5672,4811,4678,344,345,330,77,78,,,,,,,,,,,,
,21:49:39,34,,,,,,,,,,,,,72,45915,48667,46679,5671,4823,4707,346,316,336,76,71,,,,,,,,,,,,
,21:59:39,34,,,,,,,,,,,,,76,46090,48901,46924,5546,4888,4893,331,337,349,70,72,,,,,,,,,,,,
,22:09:39,34,,,,,,,,,,,,,73,46061,49114,47093,5713,5031,4930,347,348,324,72,72,,,,,,,,,,,,
,22:19:39,34,,,,,,,,,,,,,69,46464,49000,47207,5690,5023,4899,351,344,335,84,68,,,,,,,,,,,,
,22:29:39,34,,,,,,,,,,,,,73,46468,48964,47120,5697,5191,5086,366,355,341,73,80,,,,,,,,,,,,
,22:39:39,34.1,,,,,,,,,,,,,76,46659,49334,47082,5929,5174,5110,347,360,359,71,70,,,,,,,,,,,,
,22:49:39,34.1,,,,,,,,,,,,,70,46404,49104,46663,5913,5343,4920,344,356,338,77,82,,,,,,,,,,,,
,22:59:39,34.1,,,,,,,,,,,,,78,46180,49115,46746,6038,5358,5045,355,368,356,71,73,,,,,,,,,,,,
,23:09:39,34,,,,,,,,,,,,,69,46279,49345,46664,6022,5349,4972,354,356,346,74,78,,,,,,,,,,,,
,23:19:39,34,,,,,,,,,,,,,80,46325,49263,46453,6053,5461,5097,365,369,336,77,68,,,,,,,,,,,,
,23:29:39,34,,,,,,,,,,,,,75,45953,49317,46062,6221,5502,5233,385,348,357,87,77,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Read 2:585,615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Time,"T° Read 2:585,615",A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
,0:09:48,34,,,,,,,,,,,,,9,7,6,8,9,11,9,13,13,18,9,7,,,,,,,,,,,,
,0:19:48,34,,,,,,,,,,,,,8,6,8,8,11,10,11,18,14,13,9,11,,,,,,,,,,,,
,0:29:48,34,,,,,,,,,,,,,12,6,8,11,12,14,11,14,17,14,11,9,,,,,,,,,,,,
,0:39:48,34,,,,,,,,,,,,,5,4,6,4,11,13,11,18,13,14,10,12,,,,,,,,,,,,
,0:49:48,34,,,,,,,,,,,,,7,8,6,11,15,15,12,17,14,17,9,9,,,,,,,,,,,,
,0:59:48,34,,,,,,,,,,,,,5,7,8,9,13,13,10,13,12,15,11,12,,,,,,,,,,,,
,1:09:48,34,,,,,,,,,,,,,9,8,9,7,12,11,15,13,21,16,10,12,,,,,,,,,,,,
,1:19:48,34,,,,,,,,,,,,,8,6,2,8,13,13,11,16,19,19,6,7,,,,,,,,,,,,
,1:29:48,34,,,,,,,,,,,,,7,5,9,7,14,17,14,24,23,16,8,11,,,,,,,,,,,,
,1:39:48,34,,,,,,,,,,,,,9,7,9,6,15,14,16,19,17,22,7,9,,,,,,,,,,,,
,1:49:48,34,,,,,,,,,,,,,6,6,5,4,16,22,13,22,15,20,7,9,,,,,,,,,,,,
,1:59:48,34,,,,,,,,,,,,,9,5,8,10,13,18,20,24,22,19,6,10,,,,,,,,,,,,
,2:09:48,34.1,,,,,,,,,,,,,5,9,8,10,15,18,16,24,23,19,7,8,,,,,,,,,,,,
,2:19:48,34.1,,,,,,,,,,,,,6,5,6,7,16,16,14,29,15,18,6,8,,,,,,,,,,,,
,2:29:48,34.1,,,,,,,,,,,,,7,8,9,9,16,13,20,21,23,20,12,9,,,,,,,,,,,,
,2:39:48,34,,,,,,,,,,,,,6,2,9,6,17,15,18,24,22,22,7,9,,,,,,,,,,,,
,2:49:48,34,,,,,,,,,,,,,5,11,9,8,18,16,17,23,21,21,8,8,,,,,,,,,,,,
,2:59:48,34,,,,,,,,,,,,,4,8,8,7,19,17,19,25,25,27,5,9,,,,,,,,,,,,
,3:09:48,34,,,,,,,,,,,,,7,6,7,10,19,23,13,30,30,35,13,10,,,,,,,,,,,,
,3:19:48,34.1,,,,,,,,,,,,,7,9,8,8,22,19,18,26,33,26,7,6,,,,,,,,,,,,
,3:29:48,34.1,,,,,,,,,,,,,8,10,7,7,22,23,21,33,31,29,9,6,,,,,,,,,,,,
,3:39:48,34.1,,,,,,,,,,,,,8,7,7,5,26,34,30,28,30,35,9,7,,,,,,,,,,,,
,3:49:48,34,,,,,,,,,,,,,11,8,7,6,24,23,28,39,32,32,7,8,,,,,,,,,,,,
,3:59:48,34,,,,,,,,,,,,,6,7,6,6,26,28,23,34,40,44,8,7,,,,,,,,,,,,
,4:09:48,34,,,,,,,,,,,,,5,9,6,8,30,41,37,46,37,47,7,12,,,,,,,,,,,,
,4:19:48,34.1,,,,,,,,,,,,,10,5,13,3,38,43,41,46,43,46,9,10,,,,,,,,,,,,
,4:29:48,34.1,,,,,,,,,,,,,9,9,4,6,57,51,47,73,62,61,5,8,,,,,,,,,,,,
,4:39:48,34.1,,,,,,,,,,,,,7,7,5,8,55,66,55,73,80,83,8,10,,,,,,,,,,,,
,4:49:48,34,,,,,,,,,,,,,7,5,8,7,60,62,65,108,132,111,9,10,,,,,,,,,,,,
,4:59:48,34,,,,,,,,,,,,,6,5,8,5,87,69,77,114,143,133,10,10,,,,,,,,,,,,
,5:09:48,34.1,,,,,,,,,,,,,6,6,10,9,93,80,91,113,154,143,8,10,,,,,,,,,,,,
,5:19:48,34.1,,,,,,,,,,,,,2,4,8,11,92,100,85,134,143,128,13,10,,,,,,,,,,,,
,5:29:48,34.1,,,,,,,,,,,,,8,11,7,7,93,106,97,162,145,152,5,7,,,,,,,,,,,,
,5:39:48,34.1,,,,,,,,,,,,,6,4,7,4,105,117,108,192,177,170,9,8,,,,,,,,,,,,
,5:49:48,34,,,,,,,,,,,,,10,9,7,7,108,125,118,195,196,220,7,11,,,,,,,,,,,,
,5:59:48,34,,,,,,,,,,,,,4,6,6,8,104,127,127,214,209,202,9,10,,,,,,,,,,,,
,6:09:48,34,,,,,,,,,,,,,10,8,5,4,138,160,130,235,214,262,7,9,,,,,,,,,,,,
,6:19:48,34.1,,,,,,,,,,,,,8,4,7,8,144,157,144,258,245,285,9,9,,,,,,,,,,,,
,6:29:48,34.1,,,,,,,,,,,,,7,6,5,5,167,184,172,293,304,307,9,13,,,,,,,,,,,,
,6:39:48,34,,,,,,,,,,,,,7,7,7,5,182,206,191,304,310,348,6,11,,,,,,,,,,,,
,6:49:48,34,,,,,,,,,,,,,8,8,7,8,213,227,197,367,345,402,8,8,,,,,,,,,,,,
,6:59:48,34,,,,,,,,,,,,,7,7,5,6,243,266,247,399,400,427,10,10,,,,,,,,,,,,
,7:09:48,34,,,,,,,,,,,,,9,7,7,5,260,297,269,437,433,530,11,11,,,,,,,,,,,,
,7:19:48,34,,,,,,,,,,,,,8,6,6,4,300,311,311,496,490,568,9,9,,,,,,,,,,,,
,7:29:48,34.1,,,,,,,,,,,,,4,6,6,5,332,362,339,538,567,615,8,8,,,,,,,,,,,,
,7:39:48,34.1,,,,,,,,,,,,,7,7,3,7,374,411,348,596,574,703,8,11,,,,,,,,,,,,
,7:49:48,34,,,,,,,,,,,,,5,5,7,4,396,415,396,669,655,766,5,7,,,,,,,,,,,,
,7:59:48,34.1,,,,,,,,,,,,,9,8,5,7,438,453,438,734,748,872,10,8,,,,,,,,,,,,
,8:09:48,34,,,,,,,,,,,,,7,7,5,6,476,498,457,816,838,910,9,10,,,,,,,,,,,,
,8:19:48,34,,,,,,,,,,,,,7,6,5,3,530,540,480,891,902,1030,6,7,,,,,,,,,,,,
,8:29:48,34,,,,,,,,,,,,,10,5,4,6,568,594,550,966,969,1125,6,10,,,,,,,,,,,,
,8:39:48,34.1,,,,,,,,,,,,,8,6,6,5,599,623,573,1044,1110,1263,6,8,,,,,,,,,,,,
,8:49:48,34.1,,,,,,,,,,,,,9,5,7,8,676,665,639,1136,1206,1307,8,9,,,,,,,,,,,,
,8:59:48,34.1,,,,,,,,,,,,,7,7,4,4,709,750,690,1218,1287,1414,12,13,,,,,,,,,,,,
,9:09:48,34,,,,,,,,,,,,,7,6,8,5,711,763,715,1279,1394,1107,9,13,,,,,,,,,,,,
,9:19:48,34,,,,,,,,,,,,,8,6,6,5,780,801,775,1391,1182,1013,8,7,,,,,,,,,,,,
,9:29:48,34,,,,,,,,,,,,,6,5,5,9,808,891,829,1205,1037,977,6,7,,,,,,,,,,,,
,9:39:48,34,,,,,,,,,,,,,7,7,7,9,860,935,891,1141,959,999,6,6,,,,,,,,,,,,
,9:49:48,34.1,,,,,,,,,,,,,8,8,8,5,933,1007,961,1034,1012,997,9,10,,,,,,,,,,,,
,9:59:48,34.1,,,,,,,,,,,,,8,5,7,7,926,1003,989,1042,1030,1058,5,12,,,,,,,,,,,,
,10:09:48,34.1,,,,,,,,,,,,,7,8,6,7,943,1017,1009,1119,1067,1091,7,8,,,,,,,,,,,,
,10:19:48,34,,,,,,,,,,,,,8,8,6,7,964,1090,1069,1135,1069,1201,7,9,,,,,,,,,,,,
,10:29:48,34,,,,,,,,,,,,,7,8,6,6,955,1143,1055,1196,1123,1166,8,9,,,,,,,,,,,,
,10:39:48,34.1,,,,,,,,,,,,,7,6,10,4,993,1192,1058,1236,1240,1262,8,10,,,,,,,,,,,,
,10:49:48,34,,,,,,,,,,,,,7,10,7,8,1033,1225,1083,1364,1255,1313,4,14,,,,,,,,,,,,
,10:59:48,34.1,,,,,,,,,,,,,10,4,6,9,1036,1222,1095,1464,1281,1466,8,9,,,,,,,,,,,,
